map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,finish_reason,duration_s,total_dist_m,collision_flag,max_speed,max_lat_acc,global_min_d,global_unsafe_ratio,global_track_rms,global_lat_acc_rms,frenet_usage_pct,fgm_usage_pct,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d_mean,fre_min_d_min,fre_track_rms_calc,ts_last_t,is_success
hairpin_combo,0.6663,0.9267,2.921,1.3054,1.4095,0.2134,Opp_bumper_slow_1.csv,MUX_RACING,1765044962,GOAL,61.39,Mux_hairpin_combo_WS0.6663_WT0.9267_WC2.921_WCL1.3054_WD1.4095_DM0.2134_Opp_bumper_slow_1.csv_MUX_RACING_1765044962_GOAL_dur_61.39s.csv,GOAL REACHED,61.39,255.31,False,4.7,16.2,0.0,0.18,0.4,3.12,78.87,21.13,0.0,0.36,0.36,0.8308502558472864,0.0,0.39458405943069275,61.3911,True
hairpin_combo,1.44,1.95,1.27,1.93,2.26,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765059036,CRASH,21.59,Mux_hairpin_combo_WS1.44_WT1.95_WC1.27_WCL1.93_WD2.26_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765059036_CRASH_dur_21.59s.csv,COLLISION DETECTED,21.59,93.36,True,4.7,21.49,0.0,0.19,0.38,3.75,89.81,10.19,0.0,0.23,0.39,0.8144276124837933,0.0,0.3696477509028978,21.5916,False
Spielberg,1.71,1.56,0.95,1.28,0.5,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765029906,GOAL,74.32,Mux_Spielberg_WS1.71_WT1.56_WC0.95_WCL1.28_WD0.50_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765029906_GOAL_dur_74.32s.csv,GOAL REACHED,74.32,337.13,False,4.7,16.43,0.0,0.08,0.27,1.97,97.13,2.87,0.0,0.63,0.31,0.6559502662612346,0.0,0.2718861546092662,74.32,True
Spielberg,1.2244,1.5734,1.4106,1.2118,1.6116,0.2167,Opp_bumper_slow_1.csv,MUX_RACING,1765033634,GOAL,77.08,Mux_Spielberg_WS1.2244_WT1.5734_WC1.4106_WCL1.2118_WD1.6116_DM0.2167_Opp_bumper_slow_1.csv_MUX_RACING_1765033634_GOAL_dur_77.08s.csv,GOAL REACHED,77.08,336.93,False,5.18,12.3,0.0,0.07,0.18,1.74,91.96,8.04,0.0,0.61,0.27,0.7437210310802488,0.245039,0.18218541000402205,77.0801,True
Spielberg,1.73,1.84,0.88,1.26,1.41,0.39,Opp_bumper_slow_1.csv,MUX_RACING,1765032493,GOAL,75.08,Mux_Spielberg_WS1.73_WT1.84_WC0.88_WCL1.26_WD1.41_DM0.39_Opp_bumper_slow_1.csv_MUX_RACING_1765032493_GOAL_dur_75.08s.csv,GOAL REACHED,75.08,336.89,False,4.7,9.15,0.0,0.05,0.19,1.81,95.1,4.9,0.0,0.65,0.28,0.7146413587342177,0.0272009,0.2200472812070271,75.0798,True
Spielberg,1.0939,1.6234,0.9082,1.0446,1.2508,0.2149,Opp_bumper_slow_1.csv,MUX_RACING,1765034064,GOAL,75.95,Mux_Spielberg_WS1.0939_WT1.6234_WC0.9082_WCL1.0446_WD1.2508_DM0.2149_Opp_bumper_slow_1.csv_MUX_RACING_1765034064_GOAL_dur_75.95s.csv,GOAL REACHED,75.95,336.38,False,4.7,7.39,0.0,0.07,0.18,1.61,93.12,6.88,0.0,0.64,0.28,0.745862534815127,0.309718,0.16760817354293486,75.9516,True
hairpin_combo,0.83,2.11,1.43,2.29,2.6,0.53,Opp_bumper_slow_1.csv,MUX_RACING,1765061270,GOAL,59.27,Mux_hairpin_combo_WS0.83_WT2.11_WC1.43_WCL2.29_WD2.60_DM0.53_Opp_bumper_slow_1.csv_MUX_RACING_1765061270_GOAL_dur_59.27s.csv,GOAL REACHED,59.27,252.96,False,5.01,22.16,0.0,0.12,0.38,3.74,86.96,13.04,0.0,0.26,0.3,0.8184092037789324,0.0,0.40488888279758267,59.2715,True
Spielberg,0.65,1.79,1.21,2.41,2.8,0.56,Opp_bumper_slow_1.csv,MUX_RACING,1765031802,GOAL,77.42,Mux_Spielberg_WS0.65_WT1.79_WC1.21_WCL2.41_WD2.80_DM0.56_Opp_bumper_slow_1.csv_MUX_RACING_1765031802_GOAL_dur_77.42s.csv,GOAL REACHED,77.42,336.39,False,4.94,9.53,0.0,0.19,0.24,1.78,93.12,6.88,0.0,0.47,0.21,0.6952105229386236,0.232571,0.25909591614039645,77.4199,True
hairpin_combo,1.5381,2.4013,1.3278,1.3426,1.2767,0.2187,Opp_bumper_slow_1.csv,MUX_RACING,1765045576,GOAL,60.59,Mux_hairpin_combo_WS1.5381_WT2.4013_WC1.3278_WCL1.3426_WD1.2767_DM0.2187_Opp_bumper_slow_1.csv_MUX_RACING_1765045576_GOAL_dur_60.59s.csv,GOAL REACHED,60.59,255.22,False,4.9,19.81,0.0,0.12,0.29,3.37,82.62,17.38,0.0,0.46,0.39,0.8696190636387642,0.0,0.30991484384215306,60.5887,True
hairpin_combo,1.53,2.55,1.88,2.73,3.05,0.6,Opp_bumper_slow_1.csv,MUX_RACING,1765058646,CRASH,31.88,Mux_hairpin_combo_WS1.53_WT2.55_WC1.88_WCL2.73_WD3.05_DM0.60_Opp_bumper_slow_1.csv_MUX_RACING_1765058646_CRASH_dur_31.88s.csv,COLLISION DETECTED,31.88,140.39,True,4.91,30.58,0.0,0.09,0.25,4.43,90.49,9.51,0.0,0.38,0.29,0.8513293091581985,0.0,0.24657485608886387,31.88,False
hairpin_combo,1.36,2.33,1.57,2.44,2.71,0.55,Opp_bumper_slow_1.csv,MUX_RACING,1765059534,GOAL,59.31,Mux_hairpin_combo_WS1.36_WT2.33_WC1.57_WCL2.44_WD2.71_DM0.55_Opp_bumper_slow_1.csv_MUX_RACING_1765059534_GOAL_dur_59.31s.csv,GOAL REACHED,59.31,253.75,False,4.99,14.95,0.0,0.12,0.29,3.77,87.08,12.36,0.0,0.24,0.29,0.8457014720798489,0.0,0.3147012811188082,59.3083,True
hairpin_combo,1.4,1.88,1.21,1.87,2.19,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765056188,GOAL,60.85,Mux_hairpin_combo_WS1.40_WT1.88_WC1.21_WCL1.87_WD2.19_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765056188_GOAL_dur_60.85s.csv,GOAL REACHED,60.85,255.21,False,4.94,25.13,0.0,0.12,0.27,3.64,81.33,18.67,0.0,0.26,0.34,0.8513002107145204,0.0,0.3787405087306524,60.8483,True
Spielberg,0.5529,1.0906,1.0699,2.8004,2.1754,0.2415,Opp_bumper_slow_1.csv,MUX_RACING,1765037063,GOAL,77.12,Mux_Spielberg_WS0.5529_WT1.0906_WC1.0699_WCL2.8004_WD2.1754_DM0.2415_Opp_bumper_slow_1.csv_MUX_RACING_1765037063_GOAL_dur_77.12s.csv,GOAL REACHED,77.12,336.68,False,4.7,9.59,0.0,0.17,0.22,1.5,90.97,9.03,0.0,0.59,0.28,0.727801930588724,0.153154,0.20628902201870883,77.12,True
Spielberg,2.94,1.31,0.88,1.41,1.7,0.44,Opp_bumper_slow_1.csv,MUX_RACING,1765043866,GOAL,78.39,Mux_Spielberg_WS2.94_WT1.31_WC0.88_WCL1.41_WD1.70_DM0.44_Opp_bumper_slow_1.csv_MUX_RACING_1765043866_GOAL_dur_78.39s.csv,GOAL REACHED,78.39,337.35,False,4.7,18.57,0.0,0.15,0.28,1.94,95.1,4.9,0.0,0.55,0.3,0.6671835462421551,0.0,0.28495290367463355,78.3915,True
hairpin_combo,0.89,2.55,1.73,2.64,2.88,0.59,Opp_bumper_slow_1.csv,MUX_RACING,1765057983,GOAL,58.86,Mux_hairpin_combo_WS0.89_WT2.55_WC1.73_WCL2.64_WD2.88_DM0.59_Opp_bumper_slow_1.csv_MUX_RACING_1765057983_GOAL_dur_58.86s.csv,GOAL REACHED,58.86,253.57,False,5.01,22.14,0.0,0.11,0.28,3.82,87.31,12.69,0.0,0.3,0.31,0.8703961032209839,0.20532,0.2963507594358326,58.86,True
hairpin_combo,0.8,2.4,1.65,2.56,2.79,0.57,Opp_bumper_slow_1.csv,MUX_RACING,1765054829,CRASH,25.78,Mux_hairpin_combo_WS0.80_WT2.40_WC1.65_WCL2.56_WD2.79_DM0.57_Opp_bumper_slow_1.csv_MUX_RACING_1765054829_CRASH_dur_25.78s.csv,COLLISION DETECTED,25.78,111.53,True,4.7,24.68,0.0,0.07,0.26,4.06,86.69,13.31,0.0,0.25,0.3,0.8445192683834936,0.192505,0.24806162465886203,25.78,False
hairpin_combo,1.56,2.52,1.93,2.79,3.1,0.59,Opp_bumper_slow_1.csv,MUX_RACING,1765052828,CRASH,43.46,Mux_hairpin_combo_WS1.56_WT2.52_WC1.93_WCL2.79_WD3.10_DM0.59_Opp_bumper_slow_1.csv_MUX_RACING_1765052828_CRASH_dur_43.46s.csv,COLLISION DETECTED,43.46,186.07,True,4.88,28.57,0.0,0.11,0.27,4.36,87.77,12.23,0.0,0.34,0.35,0.7927274943125345,0.0913441,0.2531257739827429,43.46,False
Spielberg,0.8967,1.2108,1.1897,2.028,2.3758,0.2582,Opp_bumper_slow_1.csv,MUX_RACING,1765037325,GOAL,76.95,Mux_Spielberg_WS0.8967_WT1.2108_WC1.1897_WCL2.028_WD2.3758_DM0.2582_Opp_bumper_slow_1.csv_MUX_RACING_1765037325_GOAL_dur_76.95s.csv,GOAL REACHED,76.95,336.57,False,4.7,9.99,0.0,0.07,0.18,1.56,89.68,10.32,0.0,0.58,0.28,0.7619571896992129,0.25617,0.1760579758405225,76.9483,True
hairpin_combo,1.43,2.3,1.56,2.43,2.73,0.56,Opp_bumper_slow_1.csv,MUX_RACING,1765056026,CRASH,25.6,Mux_hairpin_combo_WS1.43_WT2.30_WC1.56_WCL2.43_WD2.73_DM0.56_Opp_bumper_slow_1.csv_MUX_RACING_1765056026_CRASH_dur_25.60s.csv,COLLISION DETECTED,25.6,111.74,True,4.7,21.23,0.03,0.07,0.21,4.06,90.42,9.58,0.03,0.21,0.27,0.9031658379940634,0.118974,0.20803376497232226,25.5999,False
Spielberg,1.68,1.51,0.94,1.26,0.5,0.44,Opp_bumper_slow_1.csv,MUX_RACING,1765028129,GOAL,74.47,Mux_Spielberg_WS1.68_WT1.51_WC0.94_WCL1.26_WD0.50_DM0.44_Opp_bumper_slow_1.csv_MUX_RACING_1765028129_GOAL_dur_74.47s.csv,GOAL REACHED,74.47,337.31,False,4.9,8.88,0.0,0.05,0.24,1.84,95.94,4.06,0.0,0.75,0.31,0.6649141947577613,0.0,0.26332996672683334,74.4683,True
Spielberg,0.9569,1.3932,1.4536,1.5237,1.1112,0.1848,Opp_bumper_slow_1.csv,MUX_RACING,1765034408,GOAL,76.49,Mux_Spielberg_WS0.9569_WT1.3932_WC1.4536_WCL1.5237_WD1.1112_DM0.1848_Opp_bumper_slow_1.csv_MUX_RACING_1765034408_GOAL_dur_76.49s.csv,GOAL REACHED,76.49,336.36,False,4.88,8.62,0.0,0.06,0.15,1.71,92.99,7.01,0.0,0.45,0.24,0.763127414927559,0.0,0.16052881306789768,76.4879,True
hairpin_combo,0.94,2.05,1.38,2.23,2.5,0.49,Opp_bumper_slow_1.csv,MUX_RACING,1765054621,GOAL,60.19,Mux_hairpin_combo_WS0.94_WT2.05_WC1.38_WCL2.23_WD2.50_DM0.49_Opp_bumper_slow_1.csv_MUX_RACING_1765054621_GOAL_dur_60.19s.csv,GOAL REACHED,60.19,255.06,False,4.79,18.83,0.0,0.13,0.38,3.56,85.25,14.75,0.0,0.33,0.34,0.8501078004651782,0.0,0.4137326122959845,60.1883,True
hairpin_combo,1.12,2.38,1.66,2.44,2.8,0.54,Opp_bumper_slow_1.csv,MUX_RACING,1765051289,ABORT,92.95,Mux_hairpin_combo_WS1.12_WT2.38_WC1.66_WCL2.44_WD2.80_DM0.54_Opp_bumper_slow_1.csv_MUX_RACING_1765051289_ABORT_dur_92.95s.csv,MANUAL_ABORT,92.95,398.55,False,4.84,23.94,0.0,0.11,0.36,3.92,84.8,15.2,0.0,0.17,0.28,0.8357957682482035,0.0,0.4203334942419948,92.9521,False
hairpin_combo,2.95,1.34,0.89,1.42,1.67,0.43,Opp_bumper_slow_1.csv,MUX_RACING,1765060791,GOAL,59.91,Mux_hairpin_combo_WS2.95_WT1.34_WC0.89_WCL1.42_WD1.67_DM0.43_Opp_bumper_slow_1.csv_MUX_RACING_1765060791_GOAL_dur_59.91s.csv,GOAL REACHED,59.91,255.06,False,4.7,21.65,0.0,0.18,0.39,3.56,85.29,14.71,0.0,0.52,0.44,0.7930772806988917,0.0,0.4351547841602081,59.9083,True
hairpin_combo,1.7,1.54,0.95,1.27,0.51,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765048690,CRASH,16.81,Mux_hairpin_combo_WS1.70_WT1.54_WC0.95_WCL1.27_WD0.51_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765048690_CRASH_dur_16.81s.csv,COLLISION DETECTED,16.81,72.99,True,4.7,16.07,0.18,0.28,0.43,3.02,97.1,2.9,0.89,0.0,0.1,0.8597186070409133,0.176131,0.42479630120674783,16.8116,False
hairpin_combo,0.9615,1.3358,1.149,2.6532,2.9927,0.2332,Opp_bumper_slow_1.csv,MUX_RACING,1765043616,ABORT,0.0,Mux_hairpin_combo_WS0.9615_WT1.3358_WC1.149_WCL2.6532_WD2.9927_DM0.2332_Opp_bumper_slow_1.csv_MUX_RACING_1765043616_ABORT_dur_0.00s.csv,MANUAL_ABORT,0.0,0.0,False,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,,,,,False
hairpin_combo,1.0608,2.3754,0.8409,1.7021,1.6963,0.2147,Opp_bumper_slow_1.csv,MUX_RACING,1765045505,GOAL,60.99,Mux_hairpin_combo_WS1.0608_WT2.3754_WC0.8409_WCL1.7021_WD1.6963_DM0.2147_Opp_bumper_slow_1.csv_MUX_RACING_1765045505_GOAL_dur_60.99s.csv,GOAL REACHED,60.99,255.44,False,4.79,13.86,0.0,0.16,0.37,3.13,78.87,21.13,0.0,0.45,0.37,0.8610068112072923,0.0,0.3814480451220645,60.991,True
Spielberg,0.74,1.8,1.21,2.28,2.63,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765039041,GOAL,77.89,Mux_Spielberg_WS0.74_WT1.80_WC1.21_WCL2.28_WD2.63_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765039041_GOAL_dur_77.89s.csv,GOAL REACHED,77.89,336.38,False,4.86,9.17,0.0,0.2,0.26,1.72,92.37,7.63,0.0,0.49,0.24,0.6781823113541827,0.198551,0.26899953948528327,77.8917,True
Spielberg,1.59,2.56,1.96,2.79,3.12,0.59,Opp_bumper_slow_1.csv,MUX_RACING,1765041022,GOAL,76.46,Mux_Spielberg_WS1.59_WT2.56_WC1.96_WCL2.79_WD3.12_DM0.59_Opp_bumper_slow_1.csv_MUX_RACING_1765041022_GOAL_dur_76.46s.csv,GOAL REACHED,76.46,336.6,False,4.87,9.19,0.0,0.05,0.14,1.76,92.53,7.47,0.0,0.49,0.24,0.7704423480330613,0.218936,0.16199472116380248,76.46,True
Spielberg,0.5053,0.8522,1.4159,2.7225,2.5519,0.2394,Opp_bumper_slow_1.csv,MUX_RACING,1765037412,GOAL,77.0,Mux_Spielberg_WS0.5053_WT0.8522_WC1.4159_WCL2.7225_WD2.5519_DM0.2394_Opp_bumper_slow_1.csv_MUX_RACING_1765037412_GOAL_dur_77.00s.csv,GOAL REACHED,77.0,336.65,False,4.7,9.51,0.0,0.07,0.16,1.57,90.27,9.73,0.0,0.56,0.25,0.7732296824061087,0.298349,0.141885777793204,77.0001,True
hairpin_combo,0.73,1.79,1.2,2.27,2.62,0.51,Opp_bumper_slow_1.csv,MUX_RACING,1765054304,CRASH,25.76,Mux_hairpin_combo_WS0.73_WT1.79_WC1.20_WCL2.27_WD2.62_DM0.51_Opp_bumper_slow_1.csv_MUX_RACING_1765054304_CRASH_dur_25.76s.csv,COLLISION DETECTED,25.76,111.54,True,4.7,25.57,0.0,0.08,0.26,4.06,86.54,13.46,0.0,0.24,0.31,0.8430384379754696,0.134514,0.24655580751898581,25.76,False
Spielberg,1.33,1.86,1.14,1.81,2.11,0.44,Opp_bumper_slow_1.csv,MUX_RACING,1765034646,GOAL,77.79,Mux_Spielberg_WS1.33_WT1.86_WC1.14_WCL1.81_WD2.11_DM0.44_Opp_bumper_slow_1.csv_MUX_RACING_1765034646_GOAL_dur_77.79s.csv,GOAL REACHED,77.79,336.46,False,4.7,9.29,0.0,0.19,0.25,1.75,93.67,6.33,0.0,0.5,0.24,0.6888339322809545,0.192235,0.255644133200916,77.7883,True
Spielberg,0.88,2.53,1.72,2.63,2.87,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765041365,GOAL,76.25,Mux_Spielberg_WS0.88_WT2.53_WC1.72_WCL2.63_WD2.87_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765041365_GOAL_dur_76.25s.csv,GOAL REACHED,76.25,336.53,False,4.84,9.26,0.0,0.06,0.13,1.79,91.59,8.41,0.0,0.51,0.24,0.7785817726605119,0.0,0.1454166615228395,76.2515,True
Spielberg,1.63,1.46,0.9,1.19,0.47,0.42,Opp_bumper_slow_1.csv,MUX_RACING,1765028636,GOAL,74.89,Mux_Spielberg_WS1.63_WT1.46_WC0.90_WCL1.19_WD0.47_DM0.42_Opp_bumper_slow_1.csv_MUX_RACING_1765028636_GOAL_dur_74.89s.csv,GOAL REACHED,74.89,336.99,False,4.95,9.81,0.0,0.05,0.17,1.82,95.37,4.63,0.0,0.71,0.27,0.7547521811578722,0.201168,0.19659071536823253,74.8916,True
hairpin_combo,0.9271,1.007,0.9742,2.2519,2.1258,0.272,Opp_bumper_slow_1.csv,MUX_RACING,1765043371,GOAL,61.99,Mux_hairpin_combo_WS0.9271_WT1.007_WC0.9742_WCL2.2519_WD2.1258_DM0.272_Opp_bumper_slow_1.csv_MUX_RACING_1765043371_GOAL_dur_61.99s.csv,GOAL REACHED,61.99,255.76,False,4.7,21.34,0.0,0.15,0.36,3.33,78.43,21.57,0.0,0.38,0.37,0.7771060000645202,0.0,0.4358924350445692,61.9914,True
Spielberg,2.76,1.34,0.86,1.39,1.67,0.44,Opp_bumper_slow_1.csv,MUX_RACING,1765035252,GOAL,75.76,Mux_Spielberg_WS2.76_WT1.34_WC0.86_WCL1.39_WD1.67_DM0.44_Opp_bumper_slow_1.csv_MUX_RACING_1765035252_GOAL_dur_75.76s.csv,GOAL REACHED,75.76,336.89,False,4.7,9.52,0.0,0.05,0.18,1.77,93.38,6.62,0.0,0.51,0.25,0.7475563839290428,0.198139,0.18368931955046755,75.7599,True
Spielberg,2.58,1.29,0.73,1.22,1.41,0.37,Opp_bumper_slow_1.csv,MUX_RACING,1765045684,GOAL,74.1,Mux_Spielberg_WS2.58_WT1.29_WC0.73_WCL1.22_WD1.41_DM0.37_Opp_bumper_slow_1.csv_MUX_RACING_1765045684_GOAL_dur_74.10s.csv,GOAL REACHED,74.1,336.23,False,4.7,9.25,0.0,0.06,0.17,1.82,97.03,2.97,0.0,0.76,0.28,0.7392234612436575,0.20911,0.17563796330561204,74.1,True
Spielberg,1.36,1.85,1.17,1.84,2.15,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765038784,GOAL,76.31,Mux_Spielberg_WS1.36_WT1.85_WC1.17_WCL1.84_WD2.15_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765038784_GOAL_dur_76.31s.csv,GOAL REACHED,76.31,336.37,False,4.86,9.08,0.0,0.07,0.16,1.78,92.24,7.76,0.0,0.54,0.23,0.7543351602809372,0.209724,0.1630841052203174,76.3116,True
hairpin_combo,1.45,2.32,1.58,2.45,2.75,0.56,Opp_bumper_slow_1.csv,MUX_RACING,1765057603,GOAL,59.58,Mux_hairpin_combo_WS1.45_WT2.32_WC1.58_WCL2.45_WD2.75_DM0.56_Opp_bumper_slow_1.csv_MUX_RACING_1765057603_GOAL_dur_59.58s.csv,GOAL REACHED,59.58,254.06,False,5.08,15.04,0.0,0.16,0.37,3.68,84.25,15.75,0.0,0.28,0.32,0.8171129610251073,0.0,0.4293862328040152,59.58,True
hairpin_combo,2.59,1.61,0.72,1.1,1.11,0.32,Opp_bumper_slow_1.csv,MUX_RACING,1765054691,GOAL,59.68,Mux_hairpin_combo_WS2.59_WT1.61_WC0.72_WCL1.10_WD1.11_DM0.32_Opp_bumper_slow_1.csv_MUX_RACING_1765054691_GOAL_dur_59.68s.csv,GOAL REACHED,59.68,256.1,False,4.91,29.52,0.0,0.17,0.41,3.61,87.8,12.2,0.0,0.59,0.42,0.823958630252664,0.0,0.4809128244869954,59.6799,True
Spielberg,2.55,1.37,0.66,1.21,1.19,0.33,Opp_bumper_slow_1.csv,MUX_RACING,1765040508,GOAL,74.18,Mux_Spielberg_WS2.55_WT1.37_WC0.66_WCL1.21_WD1.19_DM0.33_Opp_bumper_slow_1.csv_MUX_RACING_1765040508_GOAL_dur_74.18s.csv,GOAL REACHED,74.18,336.91,False,4.93,9.95,0.0,0.05,0.21,1.82,96.52,3.48,0.0,0.6,0.27,0.6923046161436429,0.214455,0.23446252436033901,74.1802,True
hairpin_combo,1.182,2.5179,0.7391,1.2932,1.4873,0.1875,Opp_bumper_slow_1.csv,MUX_RACING,1765045939,GOAL,60.33,Mux_hairpin_combo_WS1.182_WT2.5179_WC0.7391_WCL1.2932_WD1.4873_DM0.1875_Opp_bumper_slow_1.csv_MUX_RACING_1765045939_GOAL_dur_60.33s.csv,GOAL REACHED,60.33,255.07,False,4.88,21.26,0.0,0.13,0.29,3.31,77.72,22.28,0.0,0.45,0.35,0.8938030173031027,0.0,0.31402905065450365,60.3314,True
Spielberg,0.5138,0.8112,0.9638,2.6165,2.0187,0.2588,Opp_bumper_slow_1.csv,MUX_RACING,1765036097,GOAL,77.28,Mux_Spielberg_WS0.5138_WT0.8112_WC0.9638_WCL2.6165_WD2.0187_DM0.2588_Opp_bumper_slow_1.csv_MUX_RACING_1765036097_GOAL_dur_77.28s.csv,GOAL REACHED,77.28,336.55,False,4.84,7.94,0.0,0.06,0.18,1.52,90.06,9.94,0.0,0.51,0.26,0.7531912790673575,0.0,0.17003135473893496,77.2798,True
Spielberg,1.2333,1.1929,1.4518,1.0927,1.379,0.1851,Opp_bumper_slow_1.csv,MUX_RACING,1765033289,GOAL,75.94,Mux_Spielberg_WS1.2333_WT1.1929_WC1.4518_WCL1.0927_WD1.379_DM0.1851_Opp_bumper_slow_1.csv_MUX_RACING_1765033289_GOAL_dur_75.94s.csv,GOAL REACHED,75.94,336.79,False,4.7,10.41,0.0,0.05,0.15,1.71,93.01,6.99,0.0,0.54,0.25,0.776410825792095,0.0,0.15296632145542077,75.9396,True
hairpin_combo,1.31,1.3208,1.2002,1.0344,1.2855,0.1921,Opp_bumper_slow_1.csv,MUX_RACING,1765041068,GOAL,60.91,Mux_hairpin_combo_WS1.31_WT1.3208_WC1.2002_WCL1.0344_WD1.2855_DM0.1921_Opp_bumper_slow_1.csv_MUX_RACING_1765041068_GOAL_dur_60.91s.csv,GOAL REACHED,60.91,257.37,False,4.7,14.04,0.0,0.18,0.34,3.31,80.0,20.0,0.0,0.46,0.38,0.8383845688714399,0.231846,0.33361007168425216,60.9113,True
Spielberg,1.23,2.27,1.61,2.34,2.65,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765038264,GOAL,78.52,Mux_Spielberg_WS1.23_WT2.27_WC1.61_WCL2.34_WD2.65_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765038264_GOAL_dur_78.52s.csv,GOAL REACHED,78.52,336.95,False,4.7,17.8,0.0,0.14,0.22,1.94,91.69,8.31,0.0,0.6,0.29,0.7297310756456625,0.0,0.2326540498982501,78.5199,True
Spielberg,2.33,1.53,0.81,1.23,1.36,0.38,Opp_bumper_slow_1.csv,MUX_RACING,1765045161,GOAL,77.31,Mux_Spielberg_WS2.33_WT1.53_WC0.81_WCL1.23_WD1.36_DM0.38_Opp_bumper_slow_1.csv_MUX_RACING_1765045161_GOAL_dur_77.31s.csv,GOAL REACHED,77.31,336.78,False,4.86,15.9,0.0,0.14,0.24,1.94,96.03,3.97,0.0,0.8,0.3,0.6843488823012054,0.0,0.2564491195661209,77.3115,True
hairpin_combo,2.55,1.66,0.77,1.19,1.26,0.35,Opp_bumper_slow_1.csv,MUX_RACING,1765058968,GOAL,58.98,Mux_hairpin_combo_WS2.55_WT1.66_WC0.77_WCL1.19_WD1.26_DM0.35_Opp_bumper_slow_1.csv_MUX_RACING_1765058968_GOAL_dur_58.98s.csv,GOAL REACHED,58.98,254.5,False,4.86,23.2,0.0,0.13,0.39,3.55,86.13,13.87,0.0,0.46,0.39,0.8244086512274514,0.0,0.4063884459521024,58.98,True
Spielberg,1.0341,1.0204,2.05,1.8391,1.0403,0.222,Opp_bumper_slow_1.csv,MUX_RACING,1765038275,GOAL,75.15,Mux_Spielberg_WS1.0341_WT1.0204_WC2.05_WCL1.8391_WD1.0403_DM0.222_Opp_bumper_slow_1.csv_MUX_RACING_1765038275_GOAL_dur_75.15s.csv,GOAL REACHED,75.15,336.45,False,4.7,11.35,0.0,0.04,0.13,1.81,94.37,5.63,0.0,0.47,0.24,0.7794963895771038,0.229097,0.13953626607730563,75.1486,True
Spielberg,2.03,1.14,0.82,1.53,1.92,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765030680,GOAL,75.46,Mux_Spielberg_WS2.03_WT1.14_WC0.82_WCL1.53_WD1.92_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765030680_GOAL_dur_75.46s.csv,GOAL REACHED,75.46,336.46,False,4.95,9.13,0.0,0.06,0.16,1.78,92.17,7.83,0.0,0.59,0.25,0.7486808389165696,0.196003,0.16981911953773668,75.4599,True
hairpin_combo,2.72,1.44,0.82,1.34,1.58,0.41,Opp_bumper_slow_1.csv,MUX_RACING,1765058473,CRASH,21.68,Mux_hairpin_combo_WS2.72_WT1.44_WC0.82_WCL1.34_WD1.58_DM0.41_Opp_bumper_slow_1.csv_MUX_RACING_1765058473_CRASH_dur_21.68s.csv,COLLISION DETECTED,21.68,93.74,True,4.7,15.74,0.0,0.2,0.38,3.57,92.93,7.07,0.0,0.26,0.42,0.8479717317838036,0.0,0.36552272160090826,21.68,False
hairpin_combo,1.0388,1.5873,1.2429,3.0026,2.642,0.2454,Opp_bumper_slow_1.csv,MUX_RACING,1765043442,GOAL,61.52,Mux_hairpin_combo_WS1.0388_WT1.5873_WC1.2429_WCL3.0026_WD2.642_DM0.2454_Opp_bumper_slow_1.csv_MUX_RACING_1765043442_GOAL_dur_61.52s.csv,GOAL REACHED,61.52,256.3,False,4.81,15.0,0.0,0.12,0.29,3.12,79.8,20.2,0.0,0.35,0.4,0.8496783568688642,0.0,0.3408446304189279,61.52,True
hairpin_combo,1.62,1.51,1.05,1.42,1.67,0.41,Opp_bumper_slow_1.csv,MUX_RACING,1765050028,GOAL,61.81,Mux_hairpin_combo_WS1.62_WT1.51_WC1.05_WCL1.42_WD1.67_DM0.41_Opp_bumper_slow_1.csv_MUX_RACING_1765050028_GOAL_dur_61.81s.csv,GOAL REACHED,61.81,257.26,False,4.7,23.4,0.0,0.15,0.32,3.37,79.12,20.88,0.0,0.38,0.36,0.8400033984016049,0.0,0.39759460422989307,61.8084,True
