map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,duration_s,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d,fre_unsafe_ratio,fre_track_rms,fgm_ratio,frenet_ratio,fgm_sc,fre_sc,S_progress,Score_FGM,Score_FRENET,success_count
playground,1.32,2.18,1.52,2.28,2.61,0.54,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091657,GOAL,14.67,Mux_playground_WS1.32_WT2.18_WC1.52_WCL2.28_WD2.61_DM0.54_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091657_GOAL_dur_14.67s.csv,14.67,0.00124633,0.3231345613487356,0.42212323739667285,0.0017149,0.17769537934968624,1.5853788945671743,0.2644492911668484,0.7355507088331515,0.28825219183913425,0.2431234328409968,0.06547619047619051,22.141939143025112,18.98292601315549,1
playground,0.84,2.5,1.7,2.61,2.85,0.58,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765065254,GOAL,12.87,Mux_playground_WS0.84_WT2.50_WC1.70_WCL2.61_WD2.85_DM0.58_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765065254_GOAL_dur_12.87s.csv,12.87,0.0158633,0.2250686184812443,0.4430371679224445,0.00867044,0.15336068160302935,1.5194219427861884,0.32121776949363157,0.6787822305063684,0.3295156603960769,0.26243878538877896,0.42261904761904784,35.74466765629681,31.04928640578596,1
playground,1.43,1.91,1.24,1.9,2.22,0.45,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765097372,GOAL,14.07,Mux_playground_WS1.43_WT1.91_WC1.24_WCL1.90_WD2.22_DM0.45_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765097372_GOAL_dur_14.07s.csv,14.07,0.00237395,0.29276105060858426,0.42862040523238465,0.00828432,0.186110265001523,1.557859674213893,0.36061381074168797,0.639386189258312,0.2969515837554794,0.25080856769861604,0.1845238095238095,26.32232514859784,23.09231402461741,1
playground,0.72,1.77,1.17,2.2,2.48,0.5,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765086107,GOAL,13.71,Mux_playground_WS0.72_WT1.77_WC1.17_WCL2.20_WD2.48_DM0.50_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765086107_GOAL_dur_13.71s.csv,13.71,0.00160935,0.3918918918918919,0.43176389928001774,0.0327778,0.26138172556510664,1.7519355878931537,0.18460192475940507,0.8153980752405949,0.270318740707798,0.2469826600051759,0.2559523809523808,26.600883278117283,24.96735762893374,1
playground,1.6,1.5,0.9,1.23,0.46,0.43,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765087432,GOAL,11.48,Mux_playground_WS1.60_WT1.50_WC0.90_WCL1.23_WD0.46_DM0.43_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765087432_GOAL_dur_11.48s.csv,11.48,0.00375462,0.424003158310304,0.4823818517029085,0.0406966,0.13442974615659636,1.3356745220606456,0.48136537791710204,0.5186346220828979,0.26102031388428554,0.3188629479839719,0.6984126984126985,39.22380292428094,43.27278731125899,1
playground,1.68,1.51,0.94,1.26,0.5,0.44,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765062236,GOAL,12.33,Mux_playground_WS1.68_WT1.51_WC0.94_WCL1.26_WD0.50_DM0.44_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765062236_GOAL_dur_12.33s.csv,12.33,0.00209504,0.5880989180834622,0.4428485665754996,0.00477906,0.14333781965006728,1.6012265533489567,0.35959792477302205,0.6404020752269779,0.21965657145171694,0.25450325027934295,0.5297619047619049,31.268817144477328,33.70808466241115,1
playground,2.55,1.37,0.66,1.21,1.19,0.33,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765096791,GOAL,13.35,Mux_playground_WS2.55_WT1.37_WC0.66_WCL1.21_WD1.19_DM0.33_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765096791_GOAL_dur_13.35s.csv,13.35,0.00154381,0.4565371024734982,0.49802748064935415,0.0131918,0.20455244540141496,1.6034288061294035,0.3244457759137208,0.6755542240862792,0.24888392560328948,0.24870033074467876,0.3273809523809525,27.24330336365884,27.230451723556087,1
playground,1.39,2.74,1.62,2.48,2.88,0.5,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765093865,GOAL,13.77,Mux_playground_WS1.39_WT2.74_WC1.62_WCL2.48_WD2.88_DM0.50_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765093865_GOAL_dur_13.77s.csv,13.77,0.00148139,0.2793640493186243,0.42125544741198595,0.0239996,0.16055180510713238,1.6812829543795222,0.241869918699187,0.758130081300813,0.29985152336006904,0.2674231305167715,0.24404761904761918,28.311035206633406,26.041047707602583,1
playground,1.35,1.84,1.16,1.83,2.14,0.45,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765064903,GOAL,13.18,Mux_playground_WS1.35_WT1.84_WC1.16_WCL1.83_WD2.14_DM0.45_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765064903_GOAL_dur_13.18s.csv,13.18,0.0047058,0.5567723342939481,0.45600481355881617,0.0342241,0.11645962732919254,1.6927865500451922,0.29035194174757284,0.7096480582524272,0.2299051587844979,0.29020883368355105,0.3611111111111112,26.92669444824819,31.14795169118191,1
playground,0.605,1.3506,0.7183,2.8088,2.7902,0.249,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765060484,GOAL,13.49,Mux_playground_WS0.605_WT1.3506_WC0.7183_WCL2.8088_WD2.7902_DM0.249_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765060484_GOAL_dur_13.49s.csv,13.49,0.00374966,0.38179407865665044,0.3471701536454836,0.00969388,0.1465919701213819,1.561167544463411,0.2244292914319597,0.7755707085680403,0.28152610365646963,0.26242561050711527,0.2996031746031746,28.694922494048107,27.357887973593304,1
playground,1.62,1.48,0.92,1.21,0.48,0.42,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765093074,GOAL,11.65,Mux_playground_WS1.62_WT1.48_WC0.92_WCL1.21_WD0.48_DM0.42_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765093074_GOAL_dur_11.65s.csv,11.65,0.00146402,0.36761032472939215,0.5085652438807303,0.00171255,0.17879116901918204,1.5000618835275177,0.29203843514070005,0.7079615648593,0.270902365935247,0.24893291057167335,0.6646825396825398,38.90364180594348,37.365779930493325,1
playground,0.95,2.14,1.46,2.31,2.61,0.53,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765104585,GOAL,14.12,Mux_playground_WS0.95_WT2.14_WC1.46_WCL2.31_WD2.61_DM0.53_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765104585_GOAL_dur_14.12s.csv,14.12,0.00421898,0.23680694722778892,0.4127741332385721,0.0189703,0.18344907407407407,1.51000036814132,0.41008212970829794,0.5899178702917021,0.31468569433867055,0.2677345717994295,0.1746031746031748,27.26609384180218,23.97951526405531,1
playground,1.59,2.56,1.96,2.79,3.12,0.59,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765073896,GOAL,13.22,Mux_playground_WS1.59_WT2.56_WC1.96_WCL2.79_WD3.12_DM0.59_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765073896_GOAL_dur_13.22s.csv,13.22,0.00134224,0.4442675159235669,0.4448711106257827,0.00453472,0.18825503355704698,1.4336476621710716,0.19177253478523895,0.8082274652147611,0.2555939617178126,0.2546298223588257,0.3531746031746031,28.486815415484973,28.419325660355888,1
playground,0.91,2.61,1.77,2.73,2.92,0.59,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765087142,GOAL,13.62,Mux_playground_WS0.91_WT2.61_WC1.77_WCL2.73_WD2.92_DM0.59_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765087142_GOAL_dur_13.62s.csv,13.62,0.00103331,0.5065902578796562,0.4313215000016447,0.0317037,0.17020602218700476,1.6006170811025466,0.15325895478567234,0.8467410452143277,0.24016522711654237,0.2799473856445883,0.273809523809524,25.025851612443685,27.8106027094069,1
playground,1.0608,2.3754,0.8409,1.7021,1.6963,0.2147,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765075567,GOAL,13.08,Mux_playground_WS1.0608_WT2.3754_WC0.8409_WCL1.7021_WD1.6963_DM0.2147_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765075567_GOAL_dur_13.08s.csv,13.08,0.00481355,0.26819001803968734,0.36185605233488116,0.0323294,0.15965025906735753,1.4924210897618393,0.2461098761511591,0.7538901238488409,0.31096625162301744,0.29114084982826244,0.380952380952381,33.19620904218265,31.808430916549803,1
playground,2.95,1.34,0.89,1.42,1.67,0.43,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765098352,GOAL,12.43,Mux_playground_WS2.95_WT1.34_WC0.89_WCL1.42_WD1.67_DM0.43_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765098352_GOAL_dur_12.43s.csv,12.43,0.00457634,0.4171881518564873,0.4816714693035214,0.00200665,0.18338762214983714,1.5235501202064927,0.2438867438867439,0.7561132561132561,0.2638095497152232,0.24642615428957815,0.5099206349206351,33.76428752768468,32.54744984788952,1
playground,2.71,1.55,0.9,1.47,1.82,0.45,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765095065,GOAL,13.25,Mux_playground_WS2.71_WT1.55_WC0.90_WCL1.47_WD1.82_DM0.45_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765095065_GOAL_dur_13.25s.csv,13.25,0.00372172,0.26825688073394494,0.5296435612469207,0.00108422,0.10904628330995793,1.627499396152699,0.22306067008753397,0.7769393299124661,0.2976540402936341,0.25701063428081805,0.34722222222222227,31.252449487221057,28.407411066323927,1
playground,2.72,1.44,0.82,1.34,1.58,0.41,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074382,GOAL,13.53,Mux_playground_WS2.72_WT1.44_WC0.82_WCL1.34_WD1.58_DM0.41_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074382_GOAL_dur_13.53s.csv,13.53,0.00346965,0.7016722408026755,0.43825958503916673,0.0216329,0.1466414380321665,1.6261995758472427,0.11971622819982264,0.8802837718001774,0.19242931914794295,0.2720945690883541,0.29166666666666685,22.220052340356013,27.79661983618479,1
playground,2.18,1.47,0.75,1.15,1.17,0.33,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765083899,GOAL,12.49,Mux_playground_WS2.18_WT1.47_WC0.75_WCL1.15_WD1.17_DM0.33_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765083899_GOAL_dur_12.49s.csv,12.49,0.00159119,0.28023850085178875,0.43679991896416215,0.0335844,0.16476126429051782,1.310058569758029,0.31049935979513443,0.6895006402048656,0.2986481049978142,0.30435848562829326,0.4980158730158731,35.84584354032319,36.245570184456724,1
playground,2.44,1.46,0.82,1.25,1.33,0.36,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765084660,GOAL,13.54,Mux_playground_WS2.44_WT1.46_WC0.82_WCL1.25_WD1.33_DM0.36_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765084660_GOAL_dur_13.54s.csv,13.54,0.0014999,0.7787465940054495,0.42444703666818584,0.00163851,0.1604260813428018,1.6120112056813376,0.18665091553455404,0.813349084465446,0.17123311035087116,0.24557013353461263,0.2896825396825399,20.676793915037177,25.880385537899077,1
playground,1.3,2.04,1.28,2.04,2.36,0.48,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765092515,GOAL,14.12,Mux_playground_WS1.30_WT2.04_WC1.28_WCL2.04_WD2.36_DM0.48_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765092515_GOAL_dur_14.12s.csv,14.12,0.00510194,0.3548387096774194,0.4229802496393363,0.00188211,0.13570127504553733,1.6022279371463037,0.2752761257434155,0.7247238742565846,0.2846652133944253,0.25291906576355444,0.1746031746031748,25.164660175705013,22.942429841544055,1
playground,2.9,1.6,0.74,1.29,1.42,0.41,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085302,GOAL,12.82,Mux_playground_WS2.90_WT1.60_WC0.74_WCL1.29_WD1.42_DM0.41_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085302_GOAL_dur_12.82s.csv,12.82,0.00340716,0.3487518355359765,0.44692480931031536,0.0041137,0.1383322559793148,1.2420504468909142,0.2766687461010605,0.7233312538989395,0.28248634791144067,0.2806473993988252,0.43253968253968256,32.75023482999132,32.621508434108236,1
playground,2.77,1.18,0.92,1.54,1.82,0.45,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765110403,GOAL,13.77,Mux_playground_WS2.77_WT1.18_WC0.92_WCL1.54_WD1.82_DM0.45_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765110403_GOAL_dur_13.77s.csv,13.77,0.00316468,0.3056737588652482,0.4843807419173914,0.0159669,0.12305246422893482,1.702121297233085,0.18728222996515678,0.8127177700348432,0.29059716786912254,0.26593812511019643,0.24404761904761918,27.66323032226715,25.937097329142322,1
playground,0.89,2.14,1.44,2.3,2.61,0.52,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765086455,GOAL,12.89,Mux_playground_WS0.89_WT2.14_WC1.44_WCL2.30_WD2.61_DM0.52_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765086455_GOAL_dur_12.89s.csv,12.89,0.00308139,0.1863468634686347,0.4249831685967376,0.00315509,0.23590746171391333,1.4337298615197909,0.28637914986037855,0.7136208501396215,0.3254239624940127,0.24071491345072293,0.4186507936507936,35.339201184104695,29.409567751074412,1
playground,2.17,1.69,0.94,1.24,1.15,0.35,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076875,GOAL,12.63,Mux_playground_WS2.17_WT1.69_WC0.94_WCL1.24_WD1.15_DM0.35_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076875_GOAL_dur_12.63s.csv,12.63,0.00109004,0.5665369649805447,0.4574567481242575,0.0217936,0.12821357943309164,1.3995109445472027,0.2276036720481165,0.7723963279518835,0.2229516321389844,0.29321804639240484,0.4702380952380952,29.713757106871764,34.63240610461119,1
playground,1.6218,3.0615,0.7573,1.9687,1.1672,0.2108,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765051355,GOAL,14.8,Mux_playground_WS1.6218_WT3.0615_WC0.7573_WCL1.9687_WD1.1672_DM0.2108_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765051355_GOAL_dur_14.80s.csv,14.8,0.00241058,0.5286746987951807,0.49192478996143507,0.0184134,0.16543356022491862,1.2791836981760032,0.38854363685490406,0.6114563631450959,0.23181028845542248,0.28818575750102066,0.03968253968253955,17.41719638235576,21.36347921554763,1
playground,0.93,2.51,1.6,2.42,2.74,0.57,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765097836,GOAL,13.13,Mux_playground_WS0.93_WT2.51_WC1.60_WCL2.42_WD2.74_DM0.57_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765097836_GOAL_dur_13.13s.csv,13.13,0.00967289,0.22892819979188345,0.3877837471411878,0.00961119,0.16086130462317924,1.5908493350861421,0.417910447761194,0.582089552238806,0.3250413775434309,0.2565369971621724,0.37103174603174593,33.88384880899253,29.088542182304444,1
playground,1.46,2.38,1.82,2.58,2.87,0.58,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765078430,GOAL,13.86,Mux_playground_WS1.46_WT2.38_WC1.82_WCL2.58_WD2.87_DM0.58_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765078430_GOAL_dur_13.86s.csv,13.86,0.00138109,0.6101398601398601,0.44033376906318145,0.0216018,0.1456574185765983,1.7209645715520268,0.0851125216387767,0.9148874783612233,0.2133117890309516,0.2655413543980157,0.22619047619047633,21.7175395178809,25.37360909357539,1
playground,0.89,2.13,1.77,2.79,3.14,0.59,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765099751,GOAL,13.63,Mux_playground_WS0.89_WT2.13_WC1.77_WCL2.79_WD3.14_DM0.59_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765099751_GOAL_dur_13.63s.csv,13.63,0.00851615,0.17019099590723055,0.40050174705767216,0.0136615,0.19952704699970442,1.6277021791021908,0.36502347417840375,0.6349765258215962,0.3378487134054499,0.2488224036927766,0.2718253968253967,31.804171843143394,25.57233016325626,1
playground,1.61,1.59,0.92,1.23,1.29,0.36,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765094899,GOAL,12.52,Mux_playground_WS1.61_WT1.59_WC0.92_WCL1.23_WD1.29_DM0.36_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765094899_GOAL_dur_12.52s.csv,12.52,0.00542393,0.4923599320882852,0.49522722643345923,0.019469,0.14142718760090411,1.5013510387886733,0.33439795592462473,0.6656020440753753,0.2445285030034796,0.279756448989148,0.49206349206349226,31.87889997214834,34.344856191145126,1
playground,1.8,1.65,1.02,1.35,0.55,0.49,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765082216,GOAL,11.6,Mux_playground_WS1.80_WT1.65_WC1.02_WCL1.35_WD0.55_DM0.49_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765082216_GOAL_dur_11.60s.csv,11.6,0.00105329,0.5055889939810834,0.4498497861495754,0.0101774,0.18111071807569862,1.516885779902,0.250258531540848,0.749741468459152,0.2391232219656089,0.2572925682161061,0.6746031746031748,36.976720775687866,38.24857501322266,1
playground,0.66,2.04,1.31,2.44,2.71,0.56,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765073235,GOAL,13.64,Mux_playground_WS0.66_WT2.04_WC1.31_WCL2.44_WD2.71_DM0.56_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765073235_GOAL_dur_13.64s.csv,13.64,0.00210975,0.4234920634920635,0.416212751344379,0.0423503,0.2713936430317848,1.516874968163575,0.23306948109058928,0.7669305189094108,0.2639042585774423,0.27268521120871425,0.26984126984126977,26.568536195659053,27.18320287984809,1
playground,1.93,2.11,1.38,2.15,2.41,0.51,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765084129,GOAL,11.57,Mux_playground_WS1.93_WT2.11_WC1.38_WCL2.15_WD2.41_DM0.51_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765084129_GOAL_dur_11.57s.csv,11.57,0.00279714,0.6860655737704918,0.4431662385809824,0.00278569,0.0910499806276637,1.2650349618112482,0.13614374568071874,0.8638562543192813,0.1952849748460891,0.2895703357092259,0.6805555555555556,34.0866149058929,40.68659016631248,1
playground,1.57,1.43,0.89,1.16,0.46,0.41,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765087583,GOAL,12.65,Mux_playground_WS1.57_WT1.43_WC0.89_WCL1.16_WD0.46_DM0.41_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765087583_GOAL_dur_12.65s.csv,12.65,0.0019233,0.4071018651362984,0.46671759716474476,0.00626667,0.1479835953520164,1.3123094768225283,0.29086310464748655,0.7091368953525135,0.2642876520246129,0.2757306882793009,0.4662698412698413,32.48823087981814,33.289243417646304,1
playground,2.52,1.58,0.82,1.24,1.37,0.38,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765069879,GOAL,12.04,Mux_playground_WS2.52_WT1.58_WC0.82_WCL1.24_WD1.37_DM0.38_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765069879_GOAL_dur_12.04s.csv,12.04,0.00254487,0.6198630136986302,0.44108237844137893,0.0116696,0.08911954187544739,1.4574686868370903,0.20724011956160743,0.7927598804383925,0.21215461344596803,0.28698216017223566,0.5873015873015875,32.46987056026539,37.70779883110412,1
playground,0.7,1.71,1.08,2.19,2.54,0.5,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765089760,GOAL,13.56,Mux_playground_WS0.70_WT1.71_WC1.08_WCL2.19_WD2.54_DM0.50_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765089760_GOAL_dur_13.56s.csv,13.56,0.00286208,0.19458762886597938,0.38404326943020856,0.0011711,0.2023701002734731,1.6153949187840593,0.33559421999410205,0.664405780005898,0.3259660150465904,0.23398194287367413,0.28571428571428564,31.38904962468989,24.950164572585756,1
playground,0.87,2.62,1.78,2.71,2.9,0.58,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091900,GOAL,14.79,Mux_playground_WS0.87_WT2.62_WC1.78_WCL2.71_WD2.90_DM0.58_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091900_GOAL_dur_14.79s.csv,14.79,0.00117026,0.2388663967611336,0.43451185087287136,0.0066358,0.17054263565891473,1.5349726033207252,0.37388483373884834,0.6261151662611517,0.3089449634847891,0.2544682391647987,0.041666666666666845,22.876147443935242,19.062776741535913,1
playground,0.78,1.69,1.05,2.18,2.56,0.49,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765071972,GOAL,13.35,Mux_playground_WS0.78_WT1.69_WC1.05_WCL2.18_WD2.56_DM0.49_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765071972_GOAL_dur_13.35s.csv,13.35,0.00152002,0.45866141732283466,0.4674899197725618,0.00343484,0.184709283649213,1.672087656106733,0.12252846015578191,0.8774715398442181,0.25049037956180237,0.23719030248257855,0.3273809523809525,27.355755140754738,26.42474974520907,1
playground,0.71,1.96,1.49,2.63,2.87,0.57,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765094122,GOAL,14.4,Mux_playground_WS0.71_WT1.96_WC1.49_WCL2.63_WD2.87_DM0.57_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765094122_GOAL_dur_14.40s.csv,14.4,0.00396109,0.2493894993894994,0.41465897090630943,0.00401868,0.17625681405208965,1.5439769182143037,0.2915856706470425,0.7084143293529576,0.3110060816636781,0.2492151696570124,0.119047619047619,25.341854287886033,21.016490447419436,1
playground,1.91,2.1,1.36,2.13,2.47,0.52,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765084683,GOAL,13.13,Mux_playground_WS1.91_WT2.10_WC1.36_WCL2.13_WD2.47_DM0.52_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765084683_GOAL_dur_13.13s.csv,13.13,0.00258845,0.34493927125506074,0.45586993076976445,0.00367247,0.1880313930673643,1.4422375255140951,0.2232713981114834,0.7767286018885166,0.28184533233657266,0.2530390682459567,0.37103174603174593,30.860125644512458,28.843687158169338,1
playground,1.34,1.86,1.18,1.85,2.16,0.45,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765102518,GOAL,14.63,Mux_playground_WS1.34_WT1.86_WC1.18_WCL1.85_WD2.16_DM0.45_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765102518_GOAL_dur_14.63s.csv,14.63,0.00122489,0.3142594859241126,0.44628656354962476,0.00620857,0.19001116071428573,1.556979706912177,0.2970757037441924,0.7029242962558075,0.28878267422311216,0.2473774350368853,0.07341269841269828,22.417168147998797,19.518801404962918,1
playground,1.43,2.3,1.56,2.43,2.73,0.56,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079245,GOAL,14.99,Mux_playground_WS1.43_WT2.30_WC1.56_WCL2.43_WD2.73_DM0.56_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079245_GOAL_dur_14.99s.csv,14.99,0.00121203,0.691358024691358,0.44794697717223475,0.00398713,0.1643875472796043,1.6843800162324745,0.11549746599093091,0.8845025340090691,0.19168044556706265,0.24220061411149643,0.0019841269841269424,13.477154999218193,17.013566797328558,1
playground,0.8841,1.3866,0.8504,1.3767,1.0629,0.2115,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765046146,GOAL,13.79,Mux_playground_WS0.8841_WT1.3866_WC0.8504_WCL1.3767_WD1.0629_DM0.2115_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765046146_GOAL_dur_13.79s.csv,13.79,0.0014082,0.3218884120171674,0.439071075095701,0.00192896,0.14601373544341595,1.3714740641846188,0.32850101478689475,0.6714989852131052,0.2875563144030355,0.2668059297299346,0.24007936507936528,27.33132296059344,25.87879603347638,1
playground,1.44,1.95,1.27,1.93,2.26,0.46,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765097674,GOAL,14.62,Mux_playground_WS1.44_WT1.95_WC1.27_WCL1.93_WD2.26_DM0.46_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765097674_GOAL_dur_14.62s.csv,14.62,0.00297865,0.36318261890780973,0.41398588298701783,0.0232689,0.16895982388552558,1.570196948700191,0.199945295404814,0.800054704595186,0.28061414349606195,0.2723189432365655,0.07539682539682556,21.904894806629102,21.324230788464355,1
playground,0.99,2.18,1.47,2.33,2.63,0.54,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765075338,GOAL,13.49,Mux_playground_WS0.99_WT2.18_WC1.47_WCL2.33_WD2.63_DM0.54_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765075338_GOAL_dur_13.49s.csv,13.49,0.00530436,0.5077650236326806,0.46647283097079456,0.00735381,0.1966593129530413,1.56962304208932,0.16928550252001187,0.8307144974799882,0.24247759513939682,0.24613910280569515,0.2996031746031746,25.961526897853016,26.2178324344939,1
playground,1.43,1.91,1.24,1.9,2.22,0.45,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765103015,GOAL,14.01,Mux_playground_WS1.43_WT1.91_WC1.24_WCL1.90_WD2.22_DM0.45_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765103015_GOAL_dur_14.01s.csv,14.01,0.00380593,0.3042362002567394,0.4047477228297648,0.00123301,0.1282914880587875,1.6198129957047898,0.2771118721461187,0.7228881278538812,0.2974243985889981,0.2527894439488268,0.1964285714285715,26.71256504408701,23.58811821927502,1
playground,2.52,1.36,0.65,1.19,1.18,0.33,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765090351,GOAL,12.6,Mux_playground_WS2.52_WT1.36_WC0.65_WCL1.19_WD1.18_DM0.33_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765090351_GOAL_dur_12.60s.csv,12.6,0.00164803,0.38670039754246477,0.48054623593737045,0.00384755,0.1358991825613079,1.293946488786921,0.3002221516978737,0.6997778483021263,0.26821565977926826,0.27724680671374075,0.47619047619047633,33.06081047026307,33.69299075567614,1
playground,1.61,1.49,0.91,1.21,0.48,0.43,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765062416,GOAL,13.24,Mux_playground_WS1.61_WT1.49_WC0.91_WCL1.21_WD0.48_DM0.43_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765062416_GOAL_dur_13.24s.csv,13.24,0.00107888,0.43500738552437224,0.48096605241323437,0.00402312,0.17354109379773908,1.4243185396951423,0.2917547568710359,0.7082452431289641,0.25508089597850186,0.2584658527594998,0.34920634920634924,28.331853194685607,28.568800169355463,1
playground,1.26,2.28,1.63,2.35,2.66,0.53,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085325,GOAL,13.48,Mux_playground_WS1.26_WT2.28_WC1.63_WCL2.35_WD2.66_DM0.53_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085325_GOAL_dur_13.48s.csv,13.48,0.00501088,0.43461781427668983,0.4086223972139416,0.0106851,0.23647604327666152,1.5788453772103268,0.20943340255117177,0.7905665974488283,0.26506687538499824,0.23923932478526372,0.30158730158730157,27.602300324568922,25.794371782587504,1
