# time_s,x_m,y_m,yaw_rad,speed_mps
10.01163,-6.16859,-6.33592,-3.12537,1.0
10.04053,-6.19859,-6.33641,-3.12537,1.0
10.062730000000002,-6.21858,-6.33673,-3.12537,1.0
10.08973,-6.24858,-6.33722,-3.12537,1.0
10.112830000000002,-6.26858,-6.33754,-3.12537,1.0
10.135730000000002,-6.28858,-6.33787,-3.12537,1.0
10.16093,-6.31857,-6.33835,-3.12537,1.0
10.18113,-6.33857,-6.33868,-3.12537,1.0
10.20533,-6.35857,-6.339,-3.12537,1.0
10.232330000000001,-6.38856,-6.33949,-3.12537,1.0
10.25423,-6.40856,-6.33981,-3.12537,1.0
10.28033,-6.43856,-6.3403,-3.12537,1.0
10.303530000000002,-6.45855,-6.34062,-3.12537,1.0
10.33013,-6.48855,-6.34111,-3.12537,1.0
10.35053,-6.50855,-6.34143,-3.12537,1.0
10.37883,-6.52854,-6.34176,-3.12537,1.0
10.40023,-6.54854,-6.34208,-3.12537,1.0
10.420730000000002,-6.56854,-6.34241,-3.12537,1.0
10.444030000000001,-6.58854,-6.34273,-3.12537,1.0
10.46943,-6.61853,-6.34322,-3.12537,1.0
10.492430000000002,-6.63853,-6.34354,-3.12537,1.0
10.515430000000002,-6.65853,-6.34387,-3.12537,1.0
10.539730000000002,-6.68852,-6.34435,-3.12537,1.0
10.56233,-6.70852,-6.34468,-3.12537,1.0
10.58313,-6.72852,-6.345,-3.12537,1.0
10.60443,-6.74851,-6.34533,-3.12537,1.0
10.62643,-6.76851,-6.34565,-3.12537,1.0
10.65073,-6.79851,-6.34614,-3.12537,1.0
10.67353,-6.81851,-6.34646,-3.12537,1.0
10.694130000000001,-6.8385,-6.34679,-3.12537,1.0
10.718130000000002,-6.8685,-6.34728,-3.12537,1.0
10.739330000000002,-6.8885,-6.3476,-3.12537,1.0
10.762630000000001,-6.90849,-6.34792,-3.12537,1.0
10.78313,-6.92849,-6.34825,-3.12537,1.0
10.80623,-6.94849,-6.34857,-3.12537,1.0
10.832630000000002,-6.97848,-6.34906,-3.12537,1.0
10.852730000000001,-6.99848,-6.34938,-3.12537,1.0
10.874929999999999,-7.01848,-6.34971,-3.12537,1.0
10.898130000000002,-7.04848,-6.3502,-3.12537,1.0
10.92203,-7.06847,-6.35052,-3.12537,1.0
10.94473,-7.08847,-6.35084,-3.12537,1.0
10.96483,-7.10847,-6.35117,-3.12537,1.0
10.985130000000002,-7.12846,-6.35149,-3.12537,1.0
11.00903,-7.15846,-6.35198,-3.12537,1.0
11.030630000000002,-7.17846,-6.3523,-3.12537,1.0
11.053930000000001,-7.19846,-6.35263,-3.12537,1.0
11.078330000000001,-7.22845,-6.35312,-3.12537,1.0
